cell_id,lat,lon,dist_to_drain_km,dist_to_incident_km,elevation_proxy,actual_flooded
56,17.309638,78.603207,0.2153532376984921,7.134684933466586,14.533182671649836,0
57,17.309638,78.607707,0.0577380048451418,7.5110878639560115,16.45775148955025,0
58,17.309638,78.612207,0.1105804535086317,7.898447704382393,11.60561864776819,0
59,17.314138,78.378207,1.4077115037706291,10.499722122692765,38.15672642803965,0
60,17.314138,78.382707,1.0144188567680936,10.031760196776368,30.62404327087005,0
61,17.314138,78.387207,0.7260352341077543,9.564759085715409,31.46370468978153,0
62,17.314138,78.391707,0.5961652904245222,9.098866733020502,31.30245117773516,0
63,17.314138,78.396207,0.1224929670481083,8.6342626218345,28.69093389195771,0
64,17.314138,78.400707,0.246690473930098,8.171166499648196,28.85051191666045,1
65,17.314138,78.405207,0.7229448844929783,7.709850105931338,30.844471463855403,0
66,17.314138,78.409707,0.4923852528891302,7.250653149871994,25.990179289744603,0
67,17.314138,78.414207,0.481227690227428,6.794005394474537,24.388557440977635,0
68,17.314138,78.418707,0.8186911366874584,6.340457653882305,27.668183429573936,0
69,17.314138,78.423207,0.4318933558460461,5.890726015063832,21.82941843360665,0
70,17.314138,78.427707,0.0399315363362638,5.445756005809852,15.901722863635587,0
71,17.314138,78.432207,0.5108504781195079,5.00681732582664,17.662600359348353,0
72,17.314138,78.436707,0.653644487085581,4.575646048946131,17.69892993044994,0
73,17.314138,78.441207,0.8114223061251338,4.154661185965222,20.37237811530723,1
74,17.314138,78.445707,0.7376448986200047,3.7472974462961393,18.2912105378987,0
75,17.314138,78.450207,0.3424936753023288,3.358514926203773,16.294820479523345,0
76,17.314138,78.454707,0.04191990047105,2.995557151389437,11.765047882939207,0
77,17.314138,78.459207,0.3041636864446744,2.668980810231964,14.265850108813948,0
78,17.314138,78.468207,0.3507182841823712,2.18922765988765,15.75396032466415,0
79,17.314138,78.472707,0.1477248764251034,2.076506925433826,13.17617673071139,0
80,17.314138,78.477207,0.4633810916688506,2.070603790908335,17.341552537807,0
81,17.314138,78.481707,0.8829212803674787,2.172389212245508,18.565845193175328,0
82,17.314138,78.486207,1.341681761869909,2.3680172091451954,23.03534729688405,0
83,17.314138,78.499707,1.553201210689085,3.3181820373994078,28.29041098613053,0
84,17.314138,78.504207,1.6609476793239637,3.7045898248494056,28.72709535283865,0
85,17.314138,78.553707,0.3947005372045147,4.015245126859425,30.056535250320565,0
86,17.314138,78.558207,0.4140174933318988,4.076191258931134,27.40487189435344,0
87,17.314138,78.562707,0.676621126237036,4.191036770210732,28.90013308060949,0
88,17.314138,78.567207,0.2001675767016157,4.35552012024496,25.778164586827067,0
89,17.314138,78.571707,0.075477743240081,4.564278048544561,23.64501072821126,0
90,17.314138,78.576207,0.5484015752517202,4.81155120184018,25.529388346572134,0
91,17.314138,78.580707,1.0240695096097845,5.091731346714431,25.435434929357957,0
92,17.314138,78.585207,1.1232132137846391,5.399698465696491,23.976996082117036,0
93,17.314138,78.589707,0.7518372885484467,5.730974716937005,21.09412615745113,0
94,17.314138,78.594207,0.3840875394433636,6.081752310169598,14.435877727402207,0
95,17.314138,78.598707,0.2997835162872396,6.448849772358339,13.31919222128366,0
96,17.314138,78.603207,0.0542665826297469,6.82963599880629,11.184086175355812,0
97,17.314138,78.607707,0.4723455620495323,7.221946041668832,13.642541887285766,0
98,17.314138,78.612207,0.2636955188211539,7.624001156947672,14.716315110860158,0
99,17.314138,78.616707,0.2297074971403986,8.034338486150979,11.681201114101162,0
100,17.314138,78.621207,0.361547166449078,8.451751796636263,13.561012878499143,0
101,17.318638,78.378207,1.0592611321024905,10.41301085082536,36.82073465930957,0
102,17.318638,78.382707,0.7625510191582565,9.940979746008924,31.86040292372125,0
103,17.318638,78.387207,0.3291931444067003,9.46951457013042,31.32030406915927,0
104,17.318638,78.391707,0.2098293974026587,8.99870427531224,26.880040443793185,0
105,17.318638,78.396207,0.534115070490814,8.528657317368229,29.65833354838865,0
106,17.318638,78.400707,0.5728114992974559,8.059507255795161,27.555751417794266,0
107,17.318638,78.405207,0.889629783652031,7.591420377376084,29.63856012032295,0
108,17.318638,78.409707,0.9592687104097936,7.124606238989522,31.21411756415841,0
109,17.318638,78.414207,0.9552687967998926,6.659332500615728,24.731828946311005,0
110,17.318638,78.418707,0.6233671931185102,6.195946193190435,25.6615525947267,0
111,17.318638,78.423207,0.3224613825704999,5.7349048544274845,22.02637768991367,0
112,17.318638,78.427707,0.3032486362060583,5.2768231672164125,18.823369715238805,0
113,17.318638,78.432207,0.3592312265897693,4.822544595734685,16.08990454111593,0
114,17.318638,78.436707,0.1532913096583012,4.373254464492735,16.627634632532327,0
115,17.318638,78.441207,0.4899153411469243,3.930663740435728,16.324480042365096,0
116,17.318638,78.445707,0.9415234957966536,3.497316809697518,19.6183422103758,0
117,17.318638,78.450207,0.6491274752027998,3.077121527336593,16.71210098296855,0
118,17.318638,78.454707,0.4467668686647694,2.6762797913744856,18.161076711170825,0
119,17.318638,78.459207,0.560548005918579,2.3049110073503822,14.914333352928942,0
120,17.318638,78.463707,0.9119811360230252,1.979671837774433,15.46502666182226,0
121,17.318638,78.468207,0.7548447798918647,1.7268268653488887,17.19533709282983,0
122,17.318638,78.472707,0.6464398006527682,1.5814885599219668,17.142489398041945,0
123,17.318638,78.477207,0.8130588000786023,1.5737298727402256,21.16860519425205,0
124,17.318638,78.481707,1.148680020617068,1.7054295542410811,23.089909328052748,0
125,17.318638,78.486207,1.5341418304203929,1.9485119505147996,25.578756616834266,0
126,17.318638,78.490707,1.957172325839509,2.2674329719605097,31.60259151995575,0
127,17.318638,78.495207,1.983584100634524,2.634796073103159,27.828822890576276,0
128,17.318638,78.499707,2.038545657924781,3.0330501172652,30.68328279984205,0
129,17.318638,78.504207,1.7680905623036391,3.4515185472620447,29.92224648305584,0
130,17.318638,78.508707,1.3154146080099915,3.883672508093987,29.677361972602785,0
131,17.318638,78.549207,0.7129752284035542,3.5109921653030955,28.96449870615303,0
132,17.318638,78.553707,0.2711743029982444,3.5162330061464693,29.69189609485388,0
133,17.318638,78.558207,0.2984091379838722,3.5856692849551903,27.275536947245698,0
134,17.318638,78.562707,0.7453213138674392,3.7157038347026745,26.4032234017792,0
135,17.318638,78.567207,0.4126983938073659,3.900280355493417,24.103864501248964,0
136,17.318638,78.571707,0.3140945690766605,4.132096297641223,24.83812516603933,0
137,17.318638,78.576207,0.6716751654941331,4.403697749708915,26.62535567262828,0
138,17.318638,78.580707,1.122508567997215,4.70820443732264,30.210389264260968,0
139,17.318638,78.585207,1.1460846857060036,5.0396552729274005,30.76567558685157,0
140,17.318638,78.589707,0.7181744071410022,5.393084702468658,21.841514177422496,0
141,17.318638,78.594207,0.4165035564329034,5.764451494787178,15.972314017117954,0
142,17.318638,78.598707,0.133530186575579,6.150507340940047,10.885123376807332,0
143,17.318638,78.603207,0.1569595685181061,6.5486549115869215,14.903510826483744,0
144,17.318638,78.607707,0.632245492327969,6.956818441883102,14.884629374107291,0
145,17.318638,78.612207,0.7462591917138273,7.373334767573898,15.88991888399168,0
146,17.318638,78.616707,0.7297485665279749,7.796865359359766,15.174062119915142,0
147,17.323138,78.378207,0.5611453452904374,10.349791277774267,30.790618136835093,0
148,17.323138,78.382707,0.6416658091366262,9.87475053879553,33.81551097980947,0
149,17.323138,78.387207,0.369804707195345,9.399976078992424,30.24158620324725,0
150,17.323138,78.391707,0.2526966939803349,8.925510391294894,28.53358949179193,0
151,17.323138,78.396207,0.5954022024855218,8.45140547995428,28.224800233536968,0
152,17.323138,78.400707,0.978985910749078,7.977725666796908,28.41999947298498,0
153,17.323138,78.405207,1.2487759017294566,7.504551447854186,31.39674746434524,0
154,17.323138,78.409707,1.4486905481669785,7.031984886725401,32.284964852569985,0
155,17.323138,78.414207,1.0138365343031823,6.560157304464783,32.02337532373848,0
156,17.323138,78.418707,0.5424593580853903,6.089240484132684,24.546215546252725,1
157,17.323138,78.423207,0.0962228732105257,5.619463399043876,22.16682927133205,0
158,17.323138,78.427707,0.1000687415099167,5.151137886054253,17.831086039871142,0
159,17.323138,78.432207,0.3372442380874775,4.684699303069655,16.545311545600036,0
160,17.323138,78.436707,0.133598325109149,4.220773271906891,14.525995150218751,0
161,17.323138,78.441207,0.4822804105645636,3.760289866668226,16.001184115903435,1
162,17.323138,78.445707,0.9447109879575318,3.3046885129744914,23.56232097289858,0
163,17.323138,78.450207,1.06708693467668,2.856306334033546,17.68162705946266,0
164,17.323138,78.454707,0.9469401116561054,2.419160805126192,19.793973717692523,0
165,17.323138,78.459207,1.010411390970948,2.0006312880414456,16.44987792912694,0
166,17.323138,78.463707,0.8760216354102367,1.6152540121471743,19.322705129109565,0
167,17.323138,78.468207,0.5039862181136859,1.2930193041926876,16.259341466369083,0
168,17.323138,78.472707,0.4437773362667498,1.09136874748244,15.32046205754694,0
169,17.323138,78.477207,0.6985744405100638,1.0800953614910809,17.813670016815447,0
170,17.323138,78.481707,1.0446574015175287,1.2643020453317149,19.59824038445849,0
171,17.323138,78.486207,1.35942077885555,1.5769105106158026,24.797863152297744,0
172,17.323138,78.490707,1.6097749294962096,1.9573367823179748,25.74455405529577,0
173,17.323138,78.495207,1.9048065269864645,2.373187987467387,27.31724768405197,0
174,17.323138,78.499707,2.1239131454537765,2.808773502945588,29.9246236015542,0
175,17.323138,78.504207,1.687683788569864,3.256183253309946,31.6141958474342,0
176,17.323138,78.508707,1.2113295968433022,3.711143164477864,32.93804413214957,0
177,17.323138,78.540207,1.128417259452459,3.2194311691138786,34.92309157941315,0
178,17.323138,78.544707,1.346784262200207,3.0804195958228453,35.52757355010094,0
179,17.323138,78.549207,0.9603593678034048,3.011564815194768,33.621198146136294,0
180,17.323138,78.553707,0.6963549235238673,3.017672994586803,33.44529310341467,0
181,17.323138,78.558207,0.7076414519940893,3.098300806043074,30.492498590744667,0
182,17.323138,78.562707,0.984550682410945,3.2479032287397094,29.858391361423408,0
183,17.323138,78.567207,0.8386688741696305,3.4575385460360506,30.828363020594107,0
184,17.323138,78.571707,0.7969505032395032,3.7170633739777608,27.918017824340534,0
185,17.323138,78.576207,0.9937875030544508,4.01681930994574,29.93443445477909,0
186,17.323138,78.580707,1.340325239636865,4.348494512337172,27.90092555601541,0
187,17.323138,78.585207,1.0204409261310567,4.705343939591677,21.774919010773488,0
188,17.323138,78.589707,0.5500394499371551,5.082067351489789,17.335190912340195,0
189,17.323138,78.594207,0.0794551092555609,5.474563493783318,19.32424884818161,0
190,17.323138,78.598707,0.0835874946065678,5.879674500749662,18.41283975006867,0
191,17.323138,78.603207,0.1605855110379068,6.294965363242311,14.165662164954638,0
192,17.323138,78.607707,0.5951423457351369,6.718548616607356,15.670926006701226,0
193,17.323138,78.612207,1.0664750238566645,7.1489504124445,21.723948112765804,0
194,17.323138,78.616707,1.2298723712198198,7.58501011065946,17.348619537562072,0
195,17.327638,78.378207,0.0608608807123274,10.31049553591003,25.870676363654592,0
196,17.327638,78.382707,0.1470049020427943,9.8335686464414,29.58504691385002,0
197,17.327638,78.387207,0.2210333634525963,9.356716766202112,27.835110534612607,0
198,17.327638,78.391707,0.3267976563644198,8.879951979433113,28.89459813481057,0
199,17.327638,78.396207,0.3379335026982313,8.40328911030176,28.06632587784605,0
200,17.327638,78.400707,0.5680922618572489,7.926746545105312,29.665178533303592,0
201,17.327638,78.405207,0.9397682824218908,7.450347368967299,33.07056241004813,0
202,17.327638,78.409707,1.372494455870383,6.974120966774717,31.919451685118787,0
203,17.327638,78.414207,1.1725748141554169,6.498105325157963,30.59976647958237,0
204,17.327638,78.418707,0.7744355245018322,6.022350421118228,21.52227609681428,0
205,17.327638,78.423207,0.4304717783148479,5.546923345073669,22.12943081888379,0
206,17.327638,78.427707,0.3762249384523913,5.07191628716691,18.894457940667976,0
207,17.327638,78.432207,0.7168486615608141,4.597459437688636,18.920736470078733,0
208,17.327638,78.436707,0.6339598200447999,4.12374271386446,17.933513858756207,0
209,17.327638,78.441207,0.7874148154929482,3.65105421668052,18.904022902251977,0
210,17.327638,78.445707,1.1373846216067238,3.179852520510305,22.632096592909413,0
211,17.327638,78.450207,1.5298582070792697,2.710913028678558,19.825202186856387,0
212,17.327638,78.454707,1.4467106090241555,2.245653376026324,21.57975167212096,0
213,17.327638,78.459207,1.2569796661998285,1.7869501845442517,19.18256648935086,0
214,17.327638,78.463707,0.7810370889191178,1.3415457802233153,16.649527678813158,0
215,17.327638,78.468207,0.3104457959688744,0.9287741604878852,16.734976409019684,1
216,17.327638,78.472707,0.019327782216079,0.6179158881487408,14.537610992622144,1
217,17.327638,78.477207,0.3874270884377732,0.5977799692217189,19.038426703689368,1
218,17.327638,78.481707,0.7097895512420384,0.8883602768774244,18.87506173866089,1
219,17.327638,78.486207,0.9218170543220828,1.29512521185506,20.11459639178484,0
220,17.327638,78.490707,1.257330448622184,1.7383431449710036,24.252127401363737,0
221,17.327638,78.495207,1.4639958811416334,2.196052528207247,27.69701579044484,0
222,17.327638,78.499707,1.7523319182844468,2.660785366079052,30.6181636390632,0
223,17.327638,78.504207,1.4322676034361033,3.129414172254048,27.506878399841025,0
224,17.327638,78.513207,0.7503601273554974,4.072972915215298,28.280465707826423,0
225,17.327638,78.517707,0.3326355612840323,4.339441327116197,27.152573195610955,0
226,17.327638,78.535707,1.1767223278783607,2.989970904831051,39.41168633013579,0
227,17.327638,78.540207,1.445498329010944,2.7582451994509696,39.84214288136042,0
228,17.327638,78.544707,1.590392247972234,2.594645617435174,35.110776849562484,0
229,17.327638,78.549207,1.3544736280940024,2.5125154549910875,34.451360122599894,0
230,17.327638,78.553707,1.181639232466596,2.519833461759389,30.463677544048924,0
231,17.327638,78.558207,1.1883146665170523,2.615849034320381,31.447048265122586,0
232,17.327638,78.562707,1.371825893128507,2.7914244387694604,33.38091448987803,0
233,17.327638,78.567207,1.3180157892430278,3.0327732120108117,33.71271333302341,0
234,17.327638,78.571707,1.2931973689850471,3.3256059664346327,28.45845628965769,0
235,17.327638,78.576207,1.4229667238938335,3.657577813500968,28.08176309108688,0
236,17.327638,78.580707,1.52871353487472,4.019001692923267,24.397236046758508,0
237,17.327638,78.585207,1.0692258981036238,4.402630177537802,24.29235886189699,0
238,17.327638,78.589707,0.6359212230142095,4.803145748090735,18.633923491952345,0
239,17.327638,78.594207,0.3443193772163008,5.216660272375987,16.78992444205554,0
240,17.327638,78.598707,0.4169693735088086,5.6403154555282935,15.50690971937686,0
241,17.327638,78.603207,0.6283702365606134,6.071989064243897,17.485795735598174,0
242,17.327638,78.607707,0.8523217533767251,6.510086225999735,14.844832037219318,0
243,17.327638,78.612207,1.2305412131193956,6.953392902444718,17.256001782759668,0
244,17.327638,78.616707,1.660309949709733,7.400973027279088,26.820115256465197,0
245,17.332138,78.400707,0.3167498588525546,7.907165682671718,24.412803744265634,0
246,17.332138,78.405207,0.78479542435746,7.429523120658805,26.72328451777326,0
247,17.332138,78.409707,1.2581716277477162,6.951882442681643,34.41589915891283,0
248,17.332138,78.414207,1.4653723798569267,6.474244066014799,36.67719461481474,0
249,17.332138,78.418707,1.1172360751491834,5.996608540861948,25.249849799407464,0
250,17.332138,78.423207,0.8872444466989055,5.51897660786169,24.26253175899596,0
251,17.332138,78.427707,0.553703153588863,5.041349288308475,22.477372809943414,0
252,17.332138,78.432207,0.4530471062494525,4.563728030994273,23.493572799279725,0
253,17.332138,78.436707,0.7494022934021946,4.086114962054488,18.77311239178761,0
254,17.332138,78.441207,1.172287762904939,3.608513333174041,21.84726055485512,0
255,17.332138,78.445707,1.476143838385939,3.130928379989462,24.921041872715843,0
256,17.332138,78.450207,1.819050172901126,2.6533691073153225,25.676163187831023,0
257,17.332138,78.454707,1.8277976294836575,2.1758524247564157,23.686984732837885,0
258,17.332138,78.459207,1.3836775548619678,1.6984142562584894,21.29803182747322,0
259,17.332138,78.463707,0.9719096660057348,1.2211466968835338,16.354050429810265,0
260,17.332138,78.468207,0.6507193681586563,0.7443779842363767,16.926511254867993,1
261,17.332138,78.472707,0.2480402621715212,0.270756293924754,14.89024669852116,1
262,17.332138,78.477207,0.0647867754609945,0.2209760562131497,15.420061221020411,1
263,17.332138,78.481707,0.2546192174116378,0.6932985818464535,15.791836747993596,1
264,17.332138,78.486207,0.579983921119951,1.1699600373410606,20.75498462870428,0
265,17.332138,78.490707,0.7960781327298639,1.6471979580767164,24.20965520326798,1
266,17.332138,78.495207,1.0606366847426327,2.124623918531859,25.241946469962432,0
267,17.332138,78.499707,1.4185298804475517,2.602134418956121,28.98776806675997,0
268,17.332138,78.504207,1.1145070468220273,3.079690135256949,27.779569713240573,1
269,17.332138,78.517707,0.7222122033717382,4.07116814134118,28.61746054948846,0
270,17.332138,78.535707,1.400701386379697,2.5853099431584785,33.6295156527774,0
271,17.332138,78.540207,1.1734108807321335,2.3134067361259945,34.43216336283293,0
272,17.332138,78.544707,1.090175390289163,2.1156893666720147,32.97708327765402,0
273,17.332138,78.549207,1.1870319081201897,2.014125073368352,37.59677462224329,0
274,17.332138,78.553707,1.437740947565222,2.02324632008728,37.51585478256188,0
275,17.332138,78.558207,1.3916477705878216,2.141639343576692,34.13317012944153,0
276,17.332138,78.562707,1.356979626500168,2.3528663433204797,30.734307260719945,0
277,17.332138,78.567207,1.4804380183294112,2.634693250825442,29.750221685717182,0
278,17.332138,78.571707,1.7193702763841476,2.9670700305921,34.664872620147534,0
279,17.332138,78.576207,1.8875406263670615,3.3349165131945093,32.62751740426172,0
280,17.332138,78.580707,1.712930799774312,3.727747211830053,30.799957303896605,0
281,17.332138,78.585207,1.3180232913238092,4.138453568772956,22.780514131146496,0
282,17.332138,78.589707,0.9982835477459774,4.562210445055542,25.058527986235354,0
283,17.332138,78.594207,0.8401763917935364,4.995697937777885,22.10627671125205,0
284,17.332138,78.598707,0.910992661800754,5.436588926916903,18.4680977193397,0
285,17.332138,78.603207,1.0632364962412322,5.883219183974379,19.880355171588008,0
286,17.332138,78.607707,1.2635002146195684,6.334374815404503,21.95293354143114,0
287,17.332138,78.612207,1.5440831567287443,6.789153714804962,22.81334278576632,0
288,17.332138,78.616707,1.5386543863686826,7.246873777506046,21.90275099922833,0
289,17.336638,78.400707,0.2364209310550605,7.919215986656551,25.639993584525875,0
290,17.336638,78.405207,0.7097223175409435,7.4423589056069615,27.41758224542261,0
291,17.336638,78.409707,1.1796602934528262,6.965610537498472,30.16268077456184,0
292,17.336638,78.414207,1.6540185541774084,6.488994844177866,34.67326420489572,0
293,17.336638,78.418707,1.2116684225139085,6.012543377505619,22.911075490932436,0
294,17.336638,78.423207,0.7342444966472317,5.536298537759421,23.64933889069832,0
295,17.336638,78.427707,0.2571039896668374,5.060318664791893,20.56553779555984,0
296,17.336638,78.432207,0.1502899860907437,4.584686285805445,19.1589128491148,0
297,17.336638,78.436707,0.6155732783067299,4.109522058800651,19.685535377136787,0
298,17.336638,78.441207,1.0915884484358904,3.635009577570597,18.94822271346573,0
299,17.336638,78.445707,1.2965219828390937,3.1614423248049635,23.655558756710217,0
300,17.336638,78.450207,1.4210776062820247,2.6893196882535557,26.66434247483193,0
301,17.336638,78.454707,1.6717431793758883,2.219563711236558,21.2804536624609,0
302,17.336638,78.459207,1.6576808061355526,1.75407685753731,25.809608654302075,0
303,17.336638,78.463707,1.3310059622858457,1.2974621568203255,21.47248895464523,1
304,17.336638,78.468207,0.9393717968231262,0.8639041310770612,19.85396026271016,1
305,17.336638,78.472707,0.6158137560227055,0.5153178830592011,16.309215412276252,1
306,17.336638,78.477207,0.3971363066167283,0.4909934494109944,16.984393523484698,1
307,17.336638,78.481707,0.0379820318438649,0.8203026807217136,18.801650436651645,0
308,17.336638,78.486207,0.1740831115693359,1.2494071723291815,19.016760516603693,0
309,17.336638,78.490707,0.3692104740830059,1.704535112483084,23.42329547499298,0
310,17.336638,78.495207,0.727327267310511,2.169368915033992,25.47157119928824,0
311,17.336638,78.499707,1.104007966229278,2.63878436041595,27.30468018611111,0
312,17.336638,78.504207,0.96573079778072,3.1107079872947163,30.140771148468257,0
313,17.336638,78.526707,1.28677093418684,2.993516477507548,33.69226870138095,0
314,17.336638,78.540207,0.7176439805108076,1.8964544529292533,31.845404086258803,0
315,17.336638,78.544707,0.5902303661147115,1.6495004500898511,28.720286337526293,0
316,17.336638,78.549207,0.748591038859055,1.5170432870956223,30.098656212705954,0
317,17.336638,78.553707,1.099166185467255,1.5291322024234988,30.199260269738765,0
318,17.336638,78.558207,0.9114353556372408,1.682654631089272,31.8104489223983,0
319,17.336638,78.562707,0.8601226816258849,1.9443930363399533,26.389386640106203,0
320,17.336638,78.567207,1.0473529066867573,2.277335791815993,30.54081574594329,0
321,17.336638,78.571707,1.3153354108675157,2.654827431966205,29.22246231442996,0
322,17.336638,78.576207,1.662723072076835,3.0604273285341206,32.99502774567164,0
323,17.336638,78.580707,2.0067419613301984,3.484333297287056,33.160978401367295,1
324,17.336638,78.585207,1.6822889488477777,3.920611938462947,32.30872612913178,0
325,17.336638,78.589707,1.4446733654084996,4.365555379077286,27.704288638353336,0
326,17.336638,78.594207,1.3393996899440557,4.81676301180147,21.546383448877563,0
327,17.336638,78.598707,1.3957960670292655,5.272626897664486,24.08241851482029,0
328,17.336638,78.603207,1.5153145418976148,5.732036220714004,21.91127440382277,0
329,17.336638,78.607707,1.4490995227317194,6.194202160888155,22.299575209705903,0
330,17.336638,78.612207,1.20859834831579,6.658550737362559,24.566866859247416,0
331,17.336638,78.616707,1.0512572990411166,7.124655203487364,21.71112737351969,0
332,17.341138,78.400707,0.1644206700229404,7.962753852821619,23.21530785720146,0
333,17.341138,78.405207,0.6370770933723413,7.488681643431564,24.794983222780484,1
334,17.341138,78.409707,1.1171064152708745,7.0150941012177785,29.044532372031632,0
335,17.341138,78.414207,1.5368074513431424,6.542096483633051,28.26687423945045,0
336,17.341138,78.418707,1.2440880629155693,6.069826704024418,26.756422590221547,0
337,17.341138,78.423207,0.7693041733552188,5.598468960290963,25.00855184337811,0
338,17.341138,78.427707,0.3035995866076547,5.128274744157913,23.042936198363208,0
339,17.341138,78.432207,0.2208766671691142,4.6595962997132805,20.630701959242423,0
340,17.341138,78.436707,0.6794632370481624,4.192941947616421,16.821108157868014,0
341,17.341138,78.441207,0.8560856175887734,3.729071647628458,22.39751825646676,0
342,17.341138,78.445707,0.7999722745925933,3.269170721992116,21.029709100366816,0
343,17.341138,78.450207,0.9847147940528282,2.8151852065145224,22.381892621855933,0
344,17.341138,78.454707,1.2590196144885424,2.3705161815558897,26.13307015074248,0
345,17.341138,78.459207,1.2686941498759123,1.9415753580278032,18.68329694152656,0
346,17.341138,78.463707,1.445779774990568,1.5415483967911083,22.696333712567085,0
347,17.341138,78.468207,1.3075583909214143,1.199715272062073,24.39225398197486,0
348,17.341138,78.472707,1.0247111430047784,0.9790560221607792,18.661164155535293,1
349,17.341138,78.477207,0.7271026283893433,0.966474697774382,23.44131203118156,1
350,17.341138,78.481707,0.4565416010844915,1.168710689076175,20.17862634245772,0
351,17.341138,78.486207,0.3081845636679181,1.501327643874089,20.927349772661717,0
352,17.341138,78.490707,0.0417825505143779,1.8969379007903555,17.260788389478208,0
353,17.341138,78.495207,0.4680372182648197,2.323585761188966,23.414351433900517,0
354,17.341138,78.499707,0.8704641259251054,2.766950824232325,27.19795302717325,0
355,17.341138,78.504207,1.0582779611717483,3.220135341963971,27.518500750252446,0
